Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-3.933501e+02,-3.687273e+02,-3.737921e+02,-3.788839e+02,-3.784834e+02,-3.798039e+02,-3.773227e+02,-3.295944e+02,-2.640930e+02,-2.296619e+02,-2.269287e+02,-2.288215e+02,-2.342412e+02,-2.308441e+02,-2.183161e+02,-1.943431e+02,-1.694257e+02,-1.408371e+02,-1.197888e+02,-1.048675e+02,-1.275438e+02,-1.873078e+02,-2.496817e+02,-3.100585e+02,-3.539763e+02,-3.703053e+02,-3.840235e+02,-3.829504e+02,-3.841326e+02,-3.826117e+02,-3.808043e+02,-3.828010e+02,-3.853821e+02,-3.786668e+02,-3.745656e+02,-3.802446e+02,-3.852108e+02,-3.825224e+02,-3.845054e+02
9.001759e+01,1.019928e+02,9.917729e+01,9.403215e+01,9.437469e+01,9.450601e+01,9.519443e+01,1.499388e+02,1.882216e+02,1.979775e+02,1.912036e+02,1.842184e+02,1.774364e+02,1.648288e+02,1.662538e+02,1.873756e+02,1.926337e+02,1.820258e+02,1.856839e+02,1.795567e+02,1.560004e+02,1.413583e+02,1.414845e+02,1.253977e+02,1.042513e+02,9.033659e+01,9.081015e+01,9.098041e+01,8.687662e+01,8.680467e+01,8.520631e+01,8.183124e+01,8.160193e+01,8.787833e+01,9.454151e+01,9.190704e+01,9.058116e+01,9.117543e+01,9.290417e+01
3.921097e+00,-4.662112e+00,-5.588077e+00,-5.007831e+00,-1.987048e+00,6.697338e-01,1.530650e+00,3.238779e+01,4.055289e+01,3.483620e+01,1.655954e+01,9.446480e+00,1.112398e+01,4.580712e+00,-4.170026e-01,-1.305555e+00,-6.491512e+00,-9.672949e+00,-1.394356e+01,-8.306874e+00,6.369489e-01,7.267904e+00,6.662337e+00,1.115817e+00,-1.316976e+01,-2.121204e+01,-8.008874e+00,-5.602160e+00,-6.848932e+00,-5.108322e+00,-3.499498e+00,-2.015138e+00,-8.692682e-01,-7.417521e+00,-4.196636e+00,-1.638625e+00,-2.118780e+00,-4.511061e+00,-6.367292e-01
3.869136e+00,3.689465e+00,2.687079e+00,5.449070e+00,6.651048e+00,7.463718e+00,8.617142e+00,2.404873e+01,2.878215e+01,2.054079e+01,6.696427e+00,6.114548e-01,1.309349e+00,-1.773531e+00,-7.356642e+00,-1.574719e+00,-3.062177e-01,-4.854294e+00,-1.493304e+01,-1.401297e+01,-1.620356e-01,1.838990e+01,2.479868e+01,8.903978e+00,1.380026e+00,-1.652434e+00,-5.560076e-01,-3.244949e+00,-5.697213e-01,1.338210e+00,8.531466e+00,1.173595e+01,9.348991e+00,1.611162e+00,5.688650e+00,6.723815e+00,3.459098e+00,4.158934e+00,2.310244e+00
1.532959e+01,1.995561e+01,2.180804e+01,2.016845e+01,1.535527e+01,1.434116e+01,1.173417e+01,1.330970e+01,1.341105e+01,1.784628e+01,2.069701e+01,2.002339e+01,1.620891e+01,6.441463e+00,5.106498e+00,8.438816e+00,3.659363e+00,-8.231936e+00,-1.979465e+01,-3.098977e+01,-4.412188e+01,-3.783776e+01,-2.538129e+01,-1.361067e+01,7.170234e+00,1.867620e+01,2.271894e+01,1.246359e+01,1.336767e+01,1.213120e+01,1.524179e+01,1.525201e+01,1.142402e+01,9.347574e+00,1.483886e+01,1.168760e+01,1.609022e+01,1.990335e+01,1.365915e+01
1.126959e+01,1.267796e+01,1.252686e+01,1.083091e+01,9.577921e+00,1.132404e+01,1.123286e+01,-5.998290e+00,-1.306060e+01,-1.138099e+01,-6.298689e+00,1.177724e+00,4.510003e+00,6.441920e+00,1.120975e+01,6.830223e+00,1.586291e+00,3.403433e+00,-1.647718e+00,7.368254e+00,1.232237e+01,1.046860e+01,6.524732e+00,-1.715278e+00,-1.911000e+00,7.899144e+00,1.628822e+01,1.588763e+01,1.704094e+01,1.935315e+01,2.273017e+01,2.596251e+01,2.335773e+01,1.573532e+01,1.189961e+01,7.674262e+00,1.101319e+01,1.268152e+01,9.145931e+00
1.383483e+01,1.442014e+01,1.187133e+01,1.200162e+01,1.303797e+01,1.531427e+01,1.403579e+01,-1.172316e+01,-1.797094e+01,-1.696002e+01,-1.236441e+01,-1.200276e+01,-1.040648e+01,-3.181576e+00,-3.126280e+00,-7.679832e+00,-1.559803e+01,-3.542695e+01,-4.937580e+01,-5.355424e+01,-4.114903e+01,-2.732139e+01,-1.661733e+01,-9.801302e+00,3.991549e+00,1.374845e+01,1.346922e+01,1.183493e+01,1.031819e+01,1.579696e+01,1.503076e+01,1.397652e+01,1.468758e+01,1.653486e+01,1.377781e+01,1.560180e+01,1.146880e+01,8.134481e+00,9.899331e+00
8.066048e+00,4.185965e+00,6.112270e+00,7.544255e+00,2.882005e+00,6.171023e+00,-6.537173e-01,-2.603492e+01,-2.389401e+01,-1.385723e+01,-2.515128e-01,-6.311848e+00,-1.098597e+01,-7.205306e-01,5.141208e-02,-2.464589e+00,-3.768905e+00,-7.522067e+00,-1.211255e+01,-8.914110e+00,-5.412733e+00,-1.265209e+01,-2.307854e+01,-1.923748e+01,-1.292089e+00,1.093246e+01,9.297623e+00,5.772631e+00,5.449928e-01,3.005151e+00,2.814130e+00,1.205304e+00,2.117256e+00,6.693477e+00,9.485405e+00,1.131888e+01,8.041351e+00,3.849687e+00,6.364096e+00
4.102601e-01,-7.354798e-01,-9.227861e-01,1.610110e+00,-2.064825e+00,3.296509e+00,5.273369e-01,-2.365867e+01,-1.630838e+01,-7.217796e+00,5.254767e+00,7.296805e+00,4.000189e+00,2.703993e-01,-3.001924e+00,1.976263e+00,2.596498e-03,-5.421850e+00,-1.419101e+01,-1.216100e+01,-5.211393e+00,-5.592452e+00,-2.546627e+00,-4.000935e+00,-4.039950e+00,2.179471e+00,8.398213e-01,5.796924e+00,-4.207522e-02,5.477424e-01,4.152599e+00,6.679113e+00,3.938209e+00,-1.802523e+00,2.997637e+00,1.488531e+00,1.316378e-01,8.266855e-01,3.801268e+00
-2.419904e-01,2.223231e+00,-9.736115e-01,-4.001495e-01,-2.102745e-01,-2.015557e-01,1.759684e-01,-1.374925e+01,-7.924606e+00,-7.824385e+00,-6.774031e+00,-3.201329e+00,-2.714627e+00,-9.125151e+00,-1.148468e+01,-1.026084e+01,-1.635438e+01,-1.878238e+01,-1.388149e+01,1.337815e-01,9.779024e+00,2.242237e+00,-1.661144e+01,-1.934827e+01,-5.367368e+00,2.739947e-01,-2.753746e+00,-1.666220e+00,-9.125088e+00,-9.751834e+00,-9.163570e+00,-1.082980e+01,-1.455500e+01,-1.340759e+01,-5.659458e+00,-4.666879e+00,-7.136104e+00,-6.528776e+00,-1.630907e+00
-4.582322e+00,-4.898899e+00,-4.714405e+00,-4.433625e+00,-1.983685e+00,-7.007371e+00,-9.974875e+00,-1.264037e+01,-9.932420e+00,-1.128063e+01,-1.053565e+01,-6.420654e+00,-8.000076e+00,-1.316537e+01,-1.183010e+01,-1.119481e+01,-1.700883e+01,-1.604354e+01,1.109445e+00,1.310554e+01,1.261401e+01,6.175653e+00,1.859576e+00,-7.125423e+00,-3.318249e+00,-8.685597e-01,-1.748522e+00,-2.741321e+00,-6.581499e+00,-3.080010e+00,3.915236e-01,-1.003184e+00,-2.021864e+00,-2.871882e-01,-1.351376e+00,-1.459366e+00,-3.866269e+00,-8.728248e+00,-7.527284e+00
-9.463562e+00,-1.083437e+01,-7.612584e+00,-4.756781e+00,-1.676686e-01,-3.064446e+00,-4.489438e+00,-3.064788e+00,1.141813e+00,3.239919e+00,-2.599476e+00,-3.276716e+00,-2.750544e+00,-5.631315e+00,-3.917386e+00,-5.805162e+00,-2.264290e+00,1.277110e+01,3.882751e+01,5.011074e+01,4.029182e+01,2.042957e+01,1.092379e+01,7.721596e+00,7.340845e-01,-4.077880e+00,-5.879756e+00,-4.268549e+00,-5.144621e+00,3.698199e-01,4.494262e+00,2.090781e+00,3.994643e+00,2.384997e+00,-1.825699e+00,-1.276686e+00,-1.109260e+00,-5.740516e+00,-4.902496e+00
-8.529798e+00,-4.874161e+00,-2.315337e+00,-4.079791e+00,-2.070485e+00,-2.387899e+00,1.650574e+00,6.229028e+00,3.999211e+00,-5.541012e+00,-1.706558e+01,-2.048984e+01,-2.370958e+01,-2.208741e+01,-2.019910e+01,-2.383942e+01,-2.429846e+01,-1.651023e+01,3.956727e+00,4.358965e+00,-4.154515e+00,-3.910732e+00,-2.653054e+00,-1.022517e+00,2.028439e+00,-2.065031e+00,-6.582809e+00,-6.840658e+00,-8.241146e+00,-4.850368e+00,-5.276550e+00,-8.086170e+00,-6.769633e+00,-7.024533e+00,-7.237643e+00,-4.967451e+00,-3.888509e+00,-5.668417e+00,-2.981154e+00
